Sheet,Bound_east_latlong,Bound_west_latlong,Bound_south_latlong,Bound_north_latlong
095C03,-125,-125.5,60,60.25
095C04,-125.5,-126,60,60.25
095C05,-125.5,-126,60.25,60.5
095C06,-125,-125.5,60.25,60.5
095C07,-124.5,-125,60.25,60.5
095C08,-124,-124.5,60.25,60.5
095C09,-124,-124.5,60.5,60.75
095C10,-124.5,-125,60.5,60.75
095C11,-125,-125.5,60.5,60.75
095C12,-125.5,-126,60.5,60.75
095C13,-125.5,-126,60.75,61
095C14,-125,-125.5,60.75,61
095C15,-124.5,-125,60.75,61
095C16,-124,-124.5,60.75,61
095D01,-126,-126.5,60,60.25
095D02,-126.5,-127,60,60.25
095D03,-127,-127.5,60,60.25
095D04,-127.5,-128,60,60.25
095D05,-127.5,-128,60.25,60.5
095D06,-127,-127.5,60.25,60.5
095D07,-126.5,-127,60.25,60.5
095D08,-126,-126.5,60.25,60.5
095D09,-126,-126.5,60.5,60.75
095D10,-126.5,-127,60.5,60.75
095D11,-127,-127.5,60.5,60.75
095D12,-127.5,-128,60.5,60.75
095D13,-127.5,-128,60.75,61
095D14,-127,-127.5,60.75,61
095D15,-126.5,-127,60.75,61
095D16,-126,-126.5,60.75,61
095E01,-126,-126.5,61,61.25
095E02,-126.5,-127,61,61.25
095E03,-127,-127.5,61,61.25
095E04,-127.5,-128,61,61.25
095E05,-127.5,-128,61.25,61.5
095E06,-127,-127.5,61.25,61.5
095E07,-126.5,-127,61.25,61.5
095E08,-126,-126.5,61.25,61.5
095E09,-126,-126.5,61.5,61.75
095E10,-126.5,-127,61.5,61.75
095E11,-127,-127.5,61.5,61.75
095E12,-127.5,-128,61.5,61.75
095E13,-127.5,-128,61.75,62
095E14,-127,-127.5,61.75,62
095E15,-126.5,-127,61.75,62
095E16,-126,-126.5,61.75,62
095F01,-124,-124.5,61,61.25
095F02,-124.5,-125,61,61.25
095F03,-125,-125.5,61,61.25
095F04,-125.5,-126,61,61.25
095F05,-125.5,-126,61.25,61.5
095F06,-125,-125.5,61.25,61.5
095F07,-124.5,-125,61.25,61.5
095F08,-124,-124.5,61.25,61.5
095F09,-124,-124.5,61.5,61.75
095F10,-124.5,-125,61.5,61.75
095F11,-125,-125.5,61.5,61.75
095F12,-125.5,-126,61.5,61.75
095F13,-125.5,-126,61.75,62
095F14,-125,-125.5,61.75,62
095F15,-124.5,-125,61.75,62
095F16,-124,-124.5,61.75,62
095G01,-122,-122.5,61,61.25
095G02,-122.5,-123,61,61.25
095G03,-123,-123.5,61,61.25
095G04,-123.5,-124,61,61.25
095G05,-123.5,-124,61.25,61.5
095G06,-123,-123.5,61.25,61.5
095G07,-122.5,-123,61.25,61.5
095G08,-122,-122.5,61.25,61.5
095G09,-122,-122.5,61.5,61.75
095G10,-122.5,-123,61.5,61.75
095G11,-123,-123.5,61.5,61.75
095G12,-123.5,-124,61.5,61.75
095G13,-123.5,-124,61.75,62
095G14,-123,-123.5,61.75,62
095G15,-122.5,-123,61.75,62
095G16,-122,-122.5,61.75,62
095H01,-120,-120.5,61,61.25
095H02,-120.5,-121,61,61.25
095H03,-121,-121.5,61,61.25
095H04,-121.5,-122,61,61.25
095H05,-121.5,-122,61.25,61.5
095H06,-121,-121.5,61.25,61.5
095H07,-120.5,-121,61.25,61.5
095H08,-120,-120.5,61.25,61.5
095H09,-120,-120.5,61.5,61.75
095H10,-120.5,-121,61.5,61.75
095H11,-121,-121.5,61.5,61.75
095H12,-121.5,-122,61.5,61.75
095H13,-121.5,-122,61.75,62
095H14,-121,-121.5,61.75,62
095H15,-120.5,-121,61.75,62
095H16,-120,-120.5,61.75,62
095I01,-120,-120.5,62,62.25
095I02,-120.5,-121,62,62.25
095I03,-121,-121.5,62,62.25
095I04,-121.5,-122,62,62.25
095I05,-121.5,-122,62.25,62.5
095I06,-121,-121.5,62.25,62.5
095I07,-120.5,-121,62.25,62.5
095I08,-120,-120.5,62.25,62.5
095I09,-120,-120.5,62.5,62.75
095I10,-120.5,-121,62.5,62.75
095I11,-121,-121.5,62.5,62.75
095I12,-121.5,-122,62.5,62.75
095I13,-121.5,-122,62.75,63
095I14,-121,-121.5,62.75,63
095I15,-120.5,-121,62.75,63
095I16,-120,-120.5,62.75,63
095J01,-122,-122.5,62,62.25
095J02,-122.5,-123,62,62.25
095J03,-123,-123.5,62,62.25
095J04,-123.5,-124,62,62.25
095J05,-123.5,-124,62.25,62.5
095J06,-123,-123.5,62.25,62.5
095J07,-122.5,-123,62.25,62.5
095J08,-122,-122.5,62.25,62.5
095J09,-122,-122.5,62.5,62.75
095J10,-122.5,-123,62.5,62.75
095J11,-123,-123.5,62.5,62.75
095J12,-123.5,-124,62.5,62.75
095J13,-123.5,-124,62.75,63
095J14,-123,-123.5,62.75,63
095J15,-122.5,-123,62.75,63
095J16,-122,-122.5,62.75,63
095K01,-124,-124.5,62,62.25
095K02,-124.5,-125,62,62.25
095K03,-125,-125.5,62,62.25
095K04,-125.5,-126,62,62.25
095K05,-125.5,-126,62.25,62.5
095K06,-125,-125.5,62.25,62.5
095K07,-124.5,-125,62.25,62.5
095K08,-124,-124.5,62.25,62.5
095K09,-124,-124.5,62.5,62.75
095K10,-124.5,-125,62.5,62.75
095K11,-125,-125.5,62.5,62.75
095K12,-125.5,-126,62.5,62.75
095K13,-125.5,-126,62.75,63
095K14,-125,-125.5,62.75,63
095K15,-124.5,-125,62.75,63
095K16,-124,-124.5,62.75,63
095L01,-126,-126.5,62,62.25
095L02,-126.5,-127,62,62.25
095L03,-127,-127.5,62,62.25
095L04,-127.5,-128,62,62.25
095L05,-127.5,-128,62.25,62.5
095L06,-127,-127.5,62.25,62.5
095L07,-126.5,-127,62.25,62.5
095L08,-126,-126.5,62.25,62.5
095L09,-126,-126.5,62.5,62.75
095L10,-126.5,-127,62.5,62.75
095L11,-127,-127.5,62.5,62.75
095L12,-127.5,-128,62.5,62.75
095L13,-127.5,-128,62.75,63
095L14,-127,-127.5,62.75,63
095L15,-126.5,-127,62.75,63
095L16,-126,-126.5,62.75,63
095M01,-126,-126.5,63,63.25
095M02,-126.5,-127,63,63.25
095M03,-127,-127.5,63,63.25
095M04,-127.5,-128,63,63.25
095M05,-127.5,-128,63.25,63.5
095M06,-127,-127.5,63.25,63.5
095M07,-126.5,-127,63.25,63.5
095M08,-126,-126.5,63.25,63.5
095M09,-126,-126.5,63.5,63.75
095M10,-126.5,-127,63.5,63.75
095M11,-127,-127.5,63.5,63.75
095M12,-127.5,-128,63.5,63.75
095M13,-127.5,-128,63.75,64
095M14,-127,-127.5,63.75,64
095M15,-126.5,-127,63.75,64
095M16,-126,-126.5,63.75,64
095N01,-124,-124.5,63,63.25
095N02,-124.5,-125,63,63.25
095N03,-125,-125.5,63,63.25
095N04,-125.5,-126,63,63.25
095N05,-125.5,-126,63.25,63.5
095N06,-125,-125.5,63.25,63.5
095N07,-124.5,-125,63.25,63.5
095N08,-124,-124.5,63.25,63.5
095N09,-124,-124.5,63.5,63.75
095N10,-124.5,-125,63.5,63.75
095N11,-125,-125.5,63.5,63.75
095N12,-125.5,-126,63.5,63.75
095N13,-125.5,-126,63.75,64
095N14,-125,-125.5,63.75,64
095N15,-124.5,-125,63.75,64
095N16,-124,-124.5,63.75,64
095O01,-122,-122.5,63,63.25
095O02,-122.5,-123,63,63.25
095O03,-123,-123.5,63,63.25
095O04,-123.5,-124,63,63.25
095O05,-123.5,-124,63.25,63.5
095O06,-123,-123.5,63.25,63.5
095O07,-122.5,-123,63.25,63.5
095O08,-122,-122.5,63.25,63.5
095O09,-122,-122.5,63.5,63.75
095O10,-122.5,-123,63.5,63.75
095O11,-123,-123.5,63.5,63.75
095O12,-123.5,-124,63.5,63.75
095O13,-123.5,-124,63.75,64
095O14,-123,-123.5,63.75,64
095O15,-122.5,-123,63.75,64
095O16,-122,-122.5,63.75,64
095P01,-120,-120.5,63,63.25
095P02,-120.5,-121,63,63.25
095P03,-121,-121.5,63,63.25
095P04,-121.5,-122,63,63.25
095P05,-121.5,-122,63.25,63.5
095P06,-121,-121.5,63.25,63.5
095P07,-120.5,-121,63.25,63.5
095P08,-120,-120.5,63.25,63.5
095P09,-120,-120.5,63.5,63.75
095P10,-120.5,-121,63.5,63.75
095P11,-121,-121.5,63.5,63.75
095P12,-121.5,-122,63.5,63.75
095P13,-121.5,-122,63.75,64
095P14,-121,-121.5,63.75,64
095P15,-120.5,-121,63.75,64
095P16,-120,-120.5,63.75,64
096A01,-120,-120.5,64,64.25
096A02,-120.5,-121,64,64.25
096A03,-121,-121.5,64,64.25
096A04,-121.5,-122,64,64.25
096A05,-121.5,-122,64.25,64.5
096A06,-121,-121.5,64.25,64.5
096A07,-120.5,-121,64.25,64.5
096A08,-120,-120.5,64.25,64.5
096A09,-120,-120.5,64.5,64.75
096A10,-120.5,-121,64.5,64.75
096A11,-121,-121.5,64.5,64.75
096A12,-121.5,-122,64.5,64.75
096A13,-121.5,-122,64.75,65
096A14,-121,-121.5,64.75,65
096A15,-120.5,-121,64.75,65
096A16,-120,-120.5,64.75,65
096B01,-122,-122.5,64,64.25
096B02,-122.5,-123,64,64.25
096B03,-123,-123.5,64,64.25
096B04,-123.5,-124,64,64.25
096B05,-123.5,-124,64.25,64.5
096B06,-123,-123.5,64.25,64.5
096B07,-122.5,-123,64.25,64.5
096B08,-122,-122.5,64.25,64.5
096B09,-122,-122.5,64.5,64.75
096B10,-122.5,-123,64.5,64.75
096B11,-123,-123.5,64.5,64.75
096B12,-123.5,-124,64.5,64.75
096B13,-123.5,-124,64.75,65
096B14,-123,-123.5,64.75,65
096B15,-122.5,-123,64.75,65
096B16,-122,-122.5,64.75,65
096C01,-124,-124.5,64,64.25
096C02,-124.5,-125,64,64.25
096C03,-125,-125.5,64,64.25
096C04,-125.5,-126,64,64.25
096C05,-125.5,-126,64.25,64.5
096C06,-125,-125.5,64.25,64.5
096C07,-124.5,-125,64.25,64.5
096C08,-124,-124.5,64.25,64.5
096C09,-124,-124.5,64.5,64.75
096C10,-124.5,-125,64.5,64.75
096C11,-125,-125.5,64.5,64.75
096C12,-125.5,-126,64.5,64.75
096C13,-125.5,-126,64.75,65
096C14,-125,-125.5,64.75,65
096C15,-124.5,-125,64.75,65
096C16,-124,-124.5,64.75,65
096D01,-126,-126.5,64,64.25
096D02,-126.5,-127,64,64.25
096D03,-127,-127.5,64,64.25
096D04,-127.5,-128,64,64.25
096D05,-127.5,-128,64.25,64.5
096D06,-127,-127.5,64.25,64.5
096D07,-126.5,-127,64.25,64.5
096D08,-126,-126.5,64.25,64.5
096D09,-126,-126.5,64.5,64.75
096D10,-126.5,-127,64.5,64.75
096D11,-127,-127.5,64.5,64.75
096D12,-127.5,-128,64.5,64.75
096D13,-127.5,-128,64.75,65
096D14,-127,-127.5,64.75,65
096D15,-126.5,-127,64.75,65
096D16,-126,-126.5,64.75,65
096E01,-126,-126.5,65,65.25
096E02,-126.5,-127,65,65.25
096E03,-127,-127.5,65,65.25
096E04,-127.5,-128,65,65.25
096E05,-127.5,-128,65.25,65.5
096E06,-127,-127.5,65.25,65.5
096E07,-126.5,-127,65.25,65.5
096E08,-126,-126.5,65.25,65.5
096E09,-126,-126.5,65.5,65.75
096E10,-126.5,-127,65.5,65.75
096E11,-127,-127.5,65.5,65.75
096E12,-127.5,-128,65.5,65.75
096E13,-127.5,-128,65.75,66
096E14,-127,-127.5,65.75,66
096E15,-126.5,-127,65.75,66
096E16,-126,-126.5,65.75,66
096F01,-124,-124.5,65,65.25
096F02,-124.5,-125,65,65.25
096F03,-125,-125.5,65,65.25
096F04,-125.5,-126,65,65.25
096F05,-125.5,-126,65.25,65.5
096F06,-125,-125.5,65.25,65.5
096F07,-124.5,-125,65.25,65.5
096F08,-124,-124.5,65.25,65.5
096F09,-124,-124.5,65.5,65.75
096F10,-124.5,-125,65.5,65.75
096F11,-125,-125.5,65.5,65.75
096F12,-125.5,-126,65.5,65.75
096F13,-125.5,-126,65.75,66
096F14,-125,-125.5,65.75,66
096F15,-124.5,-125,65.75,66
096F16,-124,-124.5,65.75,66
096G01,-122,-122.5,65,65.25
096G02,-122.5,-123,65,65.25
096G03,-123,-123.5,65,65.25
096G04,-123.5,-124,65,65.25
096G05,-123.5,-124,65.25,65.5
096G06,-123,-123.5,65.25,65.5
096G07,-122.5,-123,65.25,65.5
096G08,-122,-122.5,65.25,65.5
096G09,-122,-122.5,65.5,65.75
096G10,-122.5,-123,65.5,65.75
096G11,-123,-123.5,65.5,65.75
096G12,-123.5,-124,65.5,65.75
096G13,-123.5,-124,65.75,66
096G14,-123,-123.5,65.75,66
096G15,-122.5,-123,65.75,66
096G16,-122,-122.5,65.75,66
096H01,-120,-120.5,65,65.25
096H02,-120.5,-121,65,65.25
096H03,-121,-121.5,65,65.25
096H04,-121.5,-122,65,65.25
096H05,-121.5,-122,65.25,65.5
096H06,-121,-121.5,65.25,65.5
096H07,-120.5,-121,65.25,65.5
096H08,-120,-120.5,65.25,65.5
096H09,-120,-120.5,65.5,65.75
096H10,-120.5,-121,65.5,65.75
096H11,-121,-121.5,65.5,65.75
096H12,-121.5,-122,65.5,65.75
096H13,-121.5,-122,65.75,66
096H14,-121,-121.5,65.75,66
096H15,-120.5,-121,65.75,66
096H16,-120,-120.5,65.75,66
096I01,-120,-120.5,66,66.25
096I02,-120.5,-121,66,66.25
096I03,-121,-121.5,66,66.25
096I04,-121.5,-122,66,66.25
096I05,-121.5,-122,66.25,66.5
096I06,-121,-121.5,66.25,66.5
096I07,-120.5,-121,66.25,66.5
096I08,-120,-120.5,66.25,66.5
096I09,-120,-120.5,66.5,66.75
096I10,-120.5,-121,66.5,66.75
096I11,-121,-121.5,66.5,66.75
096I12,-121.5,-122,66.5,66.75
096I13,-121.5,-122,66.75,67
096I14,-121,-121.5,66.75,67
096I15,-120.5,-121,66.75,67
096I16,-120,-120.5,66.75,67
096J01,-122,-122.5,66,66.25
096J02,-122.5,-123,66,66.25
096J03,-123,-123.5,66,66.25
096J04,-123.5,-124,66,66.25
096J05,-123.5,-124,66.25,66.5
096J06,-123,-123.5,66.25,66.5
096J07,-122.5,-123,66.25,66.5
096J08,-122,-122.5,66.25,66.5
096J09,-122,-122.5,66.5,66.75
096J10,-122.5,-123,66.5,66.75
096J11,-123,-123.5,66.5,66.75
096J12,-123.5,-124,66.5,66.75
096J13,-123.5,-124,66.75,67
096J14,-123,-123.5,66.75,67
096J15,-122.5,-123,66.75,67
096J16,-122,-122.5,66.75,67
096K01,-124,-124.5,66,66.25
096K02,-124.5,-125,66,66.25
096K03,-125,-125.5,66,66.25
096K04,-125.5,-126,66,66.25
096K05,-125.5,-126,66.25,66.5
096K06,-125,-125.5,66.25,66.5
096K07,-124.5,-125,66.25,66.5
096K08,-124,-124.5,66.25,66.5
096K09,-124,-124.5,66.5,66.75
096K10,-124.5,-125,66.5,66.75
096K11,-125,-125.5,66.5,66.75
096K12,-125.5,-126,66.5,66.75
096K13,-125.5,-126,66.75,67
096K14,-125,-125.5,66.75,67
096K15,-124.5,-125,66.75,67
096K16,-124,-124.5,66.75,67
096L01,-126,-126.5,66,66.25
096L02,-126.5,-127,66,66.25
096L03,-127,-127.5,66,66.25
096L04,-127.5,-128,66,66.25
096L05,-127.5,-128,66.25,66.5
096L06,-127,-127.5,66.25,66.5
096L07,-126.5,-127,66.25,66.5
096L08,-126,-126.5,66.25,66.5
096L09,-126,-126.5,66.5,66.75
096L10,-126.5,-127,66.5,66.75
096L11,-127,-127.5,66.5,66.75
096L12,-127.5,-128,66.5,66.75
096L13,-127.5,-128,66.75,67
096L14,-127,-127.5,66.75,67
096L15,-126.5,-127,66.75,67
096L16,-126,-126.5,66.75,67
096M01,-126,-126.5,67,67.25
096M02,-126.5,-127,67,67.25
096M03,-127,-127.5,67,67.25
096M04,-127.5,-128,67,67.25
096M05,-127.5,-128,67.25,67.5
096M06,-127,-127.5,67.25,67.5
096M07,-126.5,-127,67.25,67.5
096M08,-126,-126.5,67.25,67.5
096M09,-126,-126.5,67.5,67.75
096M10,-126.5,-127,67.5,67.75
096M11,-127,-127.5,67.5,67.75
096M12,-127.5,-128,67.5,67.75
096M13,-127.5,-128,67.75,68
096M14,-127,-127.5,67.75,68
096M15,-126.5,-127,67.75,68
096M16,-126,-126.5,67.75,68
096N01,-124,-124.5,67,67.25
096N02,-124.5,-125,67,67.25
096N03,-125,-125.5,67,67.25
096N04,-125.5,-126,67,67.25
096N05,-125.5,-126,67.25,67.5
096N06,-125,-125.5,67.25,67.5
096N07,-124.5,-125,67.25,67.5
096N08,-124,-124.5,67.25,67.5
096N09,-124,-124.5,67.5,67.75
096N10,-124.5,-125,67.5,67.75
096N11,-125,-125.5,67.5,67.75
096N12,-125.5,-126,67.5,67.75
096N13,-125.5,-126,67.75,68
096N14,-125,-125.5,67.75,68
096N15,-124.5,-125,67.75,68
096N16,-124,-124.5,67.75,68
096O01,-122,-122.5,67,67.25
096O02,-122.5,-123,67,67.25
096O03,-123,-123.5,67,67.25
096O04,-123.5,-124,67,67.25
096O05,-123.5,-124,67.25,67.5
096O06,-123,-123.5,67.25,67.5
096O07,-122.5,-123,67.25,67.5
096O08,-122,-122.5,67.25,67.5
096O09,-122,-122.5,67.5,67.75
096O10,-122.5,-123,67.5,67.75
096O11,-123,-123.5,67.5,67.75
096O12,-123.5,-124,67.5,67.75
096O13,-123.5,-124,67.75,68
096O14,-123,-123.5,67.75,68
096O15,-122.5,-123,67.75,68
096O16,-122,-122.5,67.75,68
096P01,-120,-120.5,67,67.25
096P02,-120.5,-121,67,67.25
096P03,-121,-121.5,67,67.25
096P04,-121.5,-122,67,67.25
096P05,-121.5,-122,67.25,67.5
096P06,-121,-121.5,67.25,67.5
096P07,-120.5,-121,67.25,67.5
096P08,-120,-120.5,67.25,67.5
096P09,-120,-120.5,67.5,67.75
096P10,-120.5,-121,67.5,67.75
096P11,-121,-121.5,67.5,67.75
096P12,-121.5,-122,67.5,67.75
096P13,-121.5,-122,67.75,68
096P14,-121,-121.5,67.75,68
096P15,-120.5,-121,67.75,68
096P16,-120,-120.5,67.75,68
097A01,-120,-121,68,68.25
097A02,-121,-122,68,68.25
097A03,-122,-123,68,68.25
097A04,-123,-124,68,68.25
097A05,-123,-124,68.25,68.5
097A06,-122,-123,68.25,68.5
097A07,-121,-122,68.25,68.5
097A08,-120,-121,68.25,68.5
097A09,-120,-121,68.5,68.75
097A10,-121,-122,68.5,68.75
097A11,-122,-123,68.5,68.75
097A12,-123,-124,68.5,68.75
097A13,-123,-124,68.75,69
097A14,-122,-123,68.75,69
097A15,-121,-122,68.75,69
097A16,-120,-121,68.75,69
097B01,-124,-125,68,68.25
097B02,-125,-126,68,68.25
097B03,-126,-127,68,68.25
097B04,-127,-128,68,68.25
097B05,-127,-128,68.25,68.5
097B06,-126,-127,68.25,68.5
097B07,-125,-126,68.25,68.5
097B08,-124,-125,68.25,68.5
097B09,-124,-125,68.5,68.75
097B10,-125,-126,68.5,68.75
097B11,-126,-127,68.5,68.75
097B12,-127,-128,68.5,68.75
097B13,-127,-128,68.75,69
097B14,-126,-127,68.75,69
097B15,-125,-126,68.75,69
097B16,-124,-125,68.75,69
097C01,-124,-125,69,69.25
097C02,-125,-126,69,69.25
097C03,-126,-127,69,69.25
097C04,-127,-128,69,69.25
097C05,-127,-128,69.25,69.5
097C06,-126,-127,69.25,69.5
097C07,-125,-126,69.25,69.5
097C08,-124,-125,69.25,69.5
097C09,-124,-125,69.5,69.75
097C10,-125,-126,69.5,69.75
097C11,-126,-127,69.5,69.75
097C12,-127,-128,69.5,69.75
097C13,-127,-128,69.75,70
097C14,-126,-127,69.75,70
097C15,-125,-126,69.75,70
097C16,-124,-125,69.75,70
097D01,-120,-121,69,69.25
097D02,-121,-122,69,69.25
097D03,-122,-123,69,69.25
097D04,-123,-124,69,69.25
097D05,-123,-124,69.25,69.5
097D06,-122,-123,69.25,69.5
097D07,-121,-122,69.25,69.5
097D08,-120,-121,69.25,69.5
097D09,-120,-121,69.5,69.75
097D10,-121,-122,69.5,69.75
097D11,-122,-123,69.5,69.75
097D12,-123,-124,69.5,69.75
097D13,-123,-124,69.75,70
097D14,-122,-123,69.75,70
097D15,-121,-122,69.75,70
097D16,-120,-121,69.75,70
097E01,-120,-121,70,70.25
097E02,-121,-122,70,70.25
097E03,-122,-123,70,70.25
097E04,-123,-124,70,70.25
097E05,-123,-124,70.25,70.5
097E06,-122,-123,70.25,70.5
097E07,-121,-122,70.25,70.5
097E08,-120,-121,70.25,70.5
097E09,-120,-121,70.5,70.75
097E10,-121,-122,70.5,70.75
097E11,-122,-123,70.5,70.75
097E12,-123,-124,70.5,70.75
097E13,-123,-124,70.75,71
097E14,-122,-123,70.75,71
097E15,-121,-122,70.75,71
097E16,-120,-121,70.75,71
097F01,-124,-125,70,70.25
097F02,-125,-126,70,70.25
097F03,-126,-127,70,70.25
097F04,-127,-128,70,70.25
097F05,-127,-128,70.25,70.5
097F06,-126,-127,70.25,70.5
097F07,-125,-126,70.25,70.5
097F08,-124,-125,70.25,70.5
097F09,-124,-125,70.5,70.75
097F10,-125,-126,70.5,70.75
097F11,-126,-127,70.5,70.75
097F12,-127,-128,70.5,70.75
097F13,-127,-128,70.75,71
097F14,-126,-127,70.75,71
097F15,-125,-126,70.75,71
097F16,-124,-125,70.75,71
097G01,-124,-125,71,71.25
097G02,-125,-126,71,71.25
097G03,-126,-127,71,71.25
097G04,-127,-128,71,71.25
097G05,-127,-128,71.25,71.5
097G06,-126,-127,71.25,71.5
097G07,-125,-126,71.25,71.5
097G08,-124,-125,71.25,71.5
097G09,-124,-125,71.5,71.75
097G10,-125,-126,71.5,71.75
097G11,-126,-127,71.5,71.75
097G12,-127,-128,71.5,71.75
097G13,-127,-128,71.75,72
097G14,-126,-127,71.75,72
097G15,-125,-126,71.75,72
097G16,-124,-125,71.75,72
097H01,-120,-121,71,71.25
097H02,-121,-122,71,71.25
097H03,-122,-123,71,71.25
097H04,-123,-124,71,71.25
097H05,-123,-124,71.25,71.5
097H06,-122,-123,71.25,71.5
097H07,-121,-122,71.25,71.5
097H08,-120,-121,71.25,71.5
097H09,-120,-121,71.5,71.75
097H10,-121,-122,71.5,71.75
097H11,-122,-123,71.5,71.75
097H12,-123,-124,71.5,71.75
097H13,-123,-124,71.75,72
097H14,-122,-123,71.75,72
097H15,-121,-122,71.75,72
097H16,-120,-121,71.75,72
098A01,-120,-121,72,72.25
098A02,-121,-122,72,72.25
098A03,-122,-123,72,72.25
098A04,-123,-124,72,72.25
098A05,-123,-124,72.25,72.5
098A06,-122,-123,72.25,72.5
098A07,-121,-122,72.25,72.5
098A08,-120,-121,72.25,72.5
098A09,-120,-121,72.5,72.75
098A10,-121,-122,72.5,72.75
098A11,-122,-123,72.5,72.75
098A12,-123,-124,72.5,72.75
098A13,-123,-124,72.75,73
098A14,-122,-123,72.75,73
098A15,-121,-122,72.75,73
098A16,-120,-121,72.75,73
098B01,-124,-125,72,72.25
098B02,-125,-126,72,72.25
098B03,-126,-127,72,72.25
098B04,-127,-128,72,72.25
098B05,-127,-128,72.25,72.5
098B06,-126,-127,72.25,72.5
098B07,-125,-126,72.25,72.5
098B08,-124,-125,72.25,72.5
098B09,-124,-125,72.5,72.75
098B10,-125,-126,72.5,72.75
098B11,-126,-127,72.5,72.75
098B12,-127,-128,72.5,72.75
098B13,-127,-128,72.75,73
098B14,-126,-127,72.75,73
098B15,-125,-126,72.75,73
098B16,-124,-125,72.75,73
098C01,-124,-125,73,73.25
098C02,-125,-126,73,73.25
098C03,-126,-127,73,73.25
098C04,-127,-128,73,73.25
098C05,-127,-128,73.25,73.5
098C06,-126,-127,73.25,73.5
098C07,-125,-126,73.25,73.5
098C08,-124,-125,73.25,73.5
098C09,-124,-125,73.5,73.75
098C10,-125,-126,73.5,73.75
098C11,-126,-127,73.5,73.75
098C12,-127,-128,73.5,73.75
098C13,-127,-128,73.75,74
098C14,-126,-127,73.75,74
098C15,-125,-126,73.75,74
098C16,-124,-125,73.75,74
098D01,-120,-121,73,73.25
098D02,-121,-122,73,73.25
098D03,-122,-123,73,73.25
098D04,-123,-124,73,73.25
098D05,-123,-124,73.25,73.5
098D06,-122,-123,73.25,73.5
098D07,-121,-122,73.25,73.5
098D08,-120,-121,73.25,73.5
098D09,-120,-121,73.5,73.75
098D10,-121,-122,73.5,73.75
098D11,-122,-123,73.5,73.75
098D12,-123,-124,73.5,73.75
098D13,-123,-124,73.75,74
098D14,-122,-123,73.75,74
098D15,-121,-122,73.75,74
098D16,-120,-121,73.75,74
098E01,-120,-121,74,74.25
098E02,-121,-122,74,74.25
098E03,-122,-123,74,74.25
098E04,-123,-124,74,74.25
098E05,-123,-124,74.25,74.5
098E06,-122,-123,74.25,74.5
098E07,-121,-122,74.25,74.5
098E08,-120,-121,74.25,74.5
098E09,-120,-121,74.5,74.75
098E10,-121,-122,74.5,74.75
098E11,-122,-123,74.5,74.75
098E12,-123,-124,74.5,74.75
098E13,-123,-124,74.75,75
098E14,-122,-123,74.75,75
098E15,-121,-122,74.75,75
098E16,-120,-121,74.75,75
098F01,-124,-125,74,74.25
098F02,-125,-126,74,74.25
098F03,-126,-127,74,74.25
098F04,-127,-128,74,74.25
098F05,-127,-128,74.25,74.5
098F06,-126,-127,74.25,74.5
098F07,-125,-126,74.25,74.5
098F08,-124,-125,74.25,74.5
098F09,-124,-125,74.5,74.75
098F10,-125,-126,74.5,74.75
098F11,-126,-127,74.5,74.75
098F12,-127,-128,74.5,74.75
098F13,-127,-128,74.75,75
098F14,-126,-127,74.75,75
098F15,-125,-126,74.75,75
098F16,-124,-125,74.75,75
098G01,-124,-125,75,75.25
098G02,-125,-126,75,75.25
098G03,-126,-127,75,75.25
098G04,-127,-128,75,75.25
098G05,-127,-128,75.25,75.5
098G06,-126,-127,75.25,75.5
098G07,-125,-126,75.25,75.5
098G08,-124,-125,75.25,75.5
098G09,-124,-125,75.5,75.75
098G10,-125,-126,75.5,75.75
098G11,-126,-127,75.5,75.75
098G12,-127,-128,75.5,75.75
098G13,-127,-128,75.75,76
098G14,-126,-127,75.75,76
098G15,-125,-126,75.75,76
098G16,-124,-125,75.75,76
098H01,-120,-121,75,75.25
098H02,-121,-122,75,75.25
098H03,-122,-123,75,75.25
098H04,-123,-124,75,75.25
098H05,-123,-124,75.25,75.5
098H06,-122,-123,75.25,75.5
098H07,-121,-122,75.25,75.5
098H08,-120,-121,75.25,75.5
098H09,-120,-121,75.5,75.75
098H10,-121,-122,75.5,75.75
098H11,-122,-123,75.5,75.75
098H12,-123,-124,75.5,75.75
098H13,-123,-124,75.75,76
098H14,-122,-123,75.75,76
098H15,-121,-122,75.75,76
098H16,-120,-121,75.75,76
099A01,-120,-121,76,76.25
099A02,-121,-122,76,76.25
099A03,-122,-123,76,76.25
099A04,-123,-124,76,76.25
099A05,-123,-124,76.25,76.5
099A06,-122,-123,76.25,76.5
099A07,-121,-122,76.25,76.5
099A08,-120,-121,76.25,76.5
099A09,-120,-121,76.5,76.75
099A10,-121,-122,76.5,76.75
099A11,-122,-123,76.5,76.75
099A12,-123,-124,76.5,76.75
099A13,-123,-124,76.75,77
099A14,-122,-123,76.75,77
099A15,-121,-122,76.75,77
099A16,-120,-121,76.75,77
099B01,-124,-125,76,76.25
099B02,-125,-126,76,76.25
099B03,-126,-127,76,76.25
099B04,-127,-128,76,76.25
099B05,-127,-128,76.25,76.5
099B06,-126,-127,76.25,76.5
099B07,-125,-126,76.25,76.5
099B08,-124,-125,76.25,76.5
099B09,-124,-125,76.5,76.75
099B10,-125,-126,76.5,76.75
099B11,-126,-127,76.5,76.75
099B12,-127,-128,76.5,76.75
099B13,-127,-128,76.75,77
099B14,-126,-127,76.75,77
